question_id	question_text
2516435	(i'm french)what is black friday?
1444790	how do you get super glue.....?
693	whats a Democratic Party?
2500332	how do you change fractions into word form?
2449050	"What does the passage ""the joy of the lord is my strength"" mean to you?"
3823976	How could I return a jacket through Fed Ex?
2163	What were the results of the Carnatic Wars on the British empire?
3976	Why is conscription controversial?
2577	Why do some groups participate in the practices of exogamy and endogamy?
583	What is the nutrient content of rice?
2713450	How do you get human pee smell out from a small bathroom?
2487	How has Anglo-Saxon literacy develop?
218	What actions did the Continental Congress take in response to the impending crisis?
2915	How did the term left-wing politics come into being?
437974	What is a hydrocarbon?
3182	How does Malaysia's government combine a monarchy and a federal electoral system?
3691	How did Venice expand in the 1200s?
566	"How does the role of head of state embody ""the spirit of the nation""?"
4141236	what's the real purpose american invantion to Irak?
565308	how does a fly land on a ceiling when it flies with legs facing down?
872	What are the financial benefits of the LDS church?
488316	what is the definition of schizophernia?
1508	What significance did Bulgaria have in the ending of World War I?
1040553	Please explain how the sky, the earth, the trees?
3071	What were the geographical considerations of Columbus's quest for Asia?
2075	Why did the Berlin Wall fall?
1060	Why did the British not immediately pull out of America in the aftermath of the treaty?
2341219	what is the meaning of the words engulf and sarcastically?
4402047	why do the mexicans drink beer wiht lime?
3276	What role did Edinburgh play in industrialism in the 19th century?
2895	How did Augustus rise to power?
1293	How does the political structure of New England towns affect the local culture?
3290	How has Forbes diversified in the last decade or so?
3253	What were the steps in Belize's journey toward independence?
934	What is the notion of Continental Europe?
1817	What characterized the economic miracle?
3440	How did Cuba fall under Spanish rule for the second time?
4317709	How and what can I do to make my girl climax?
3820	Why was it asserted that private lenders were encouraged to relax lending standards by government affordable housing policies?
1181	Why was the government criticized in 2011?
3530	What is Madagascar?
4105488	What are blueprints, and why are they blue?
2477	What is the graticular sphere?
4127969	what is a talipia?
1034	What factors have contributed to the garbage crisis in Lebanon?
1565	What is notable about the vowel qualities?
3321549	How do I update the 360 to 1080p resolution?
2776567	how will know if im pregnant?
1891	What was the effect of the 1920 takeover of Kazakhstan by the Soviet Union?
2106	What is Oklahoma's topography?
1024	How did the Romantic Movement manifest itself in Scotland?
1100	How is the role of head of government defined in semi-presidential systems?
750	Why is it important to be well versed in the mathematics of circuit analysis?
4372730	Why doesn't the bible make any sense?
4241358	i want more money how to get?
1901	What is the function of the  United Nations Development Programme in regards to Crisis prevention and recovery?
4217473	how do i remove the nude patch  v1.0.0.1022 from the sims 2 game?
3623	What is the terminology and origin of a superpower?
2425	How did the population in the Thirteen Colonies grow so quickly?
1059361	what is macular degeneration?
757	What defines Advantages and disadvantages in  Proportional representation?
2008	How is the history of ancient Israel and Judah in the 10th to 7th centuries BCE as described in the Bible viewed among scholars?
14	How do tertiary economies play out on a national versus international scale?
3913	What characterized the late colonial period in Puerto Rico?
2242	What is the position of commander-in-chief in Denmark?
19164	What's the difference between  a bond and a stock?
2796	What still exists in Alpine villages?
3715	Why is Mary (Mother of Jesus) called the Virgin Mary?
3896	Why didn't Bill Clinton join the ROTC?
3262	Why are representative democracies favored by post-industrial revolution nations?
530	What social and political structures existed in Italy in the Renaissance?
4018891	How do I know if a particular term or phrase is copyrighted?
2620488	why do they say dont keep eggs in the fridge if there is a special compartment in most fridges for eggs?
2929	Legally, how would you summarize the United States Constitution in terms of what it is as national frame of our government?
4077830	why did god create women?
2198	What was R&B like in the late 1940s?
2903	What measures were taken against civil rights for blacks in 19th century Oregon?
3853590	Why do people constantly attack Jews?
373	Why did secretary Tom Vilsack express a desire to resign?
2928	How are future coups predicted?
2440	What makes the city diverse?
3023333	"what is a ""slider ""appetizer?"
2808917	How and Why does ice float?
3330660	Why be a gay man is so difficult?
1262	What is the geographical extent of the Indian Subcontinent?
3098	What is an advantage to parliamentary systems?
248	How have attempts to measure corruption been criticized?
3773	What population changes occurred in Saint Petersburg in the 20th century?
1233	How did Sunnis deal with the debate over how to deal issues that were originally in the Quran?
684322	Why isn't failure an option?
1290612	why do anxiety and depression seem to coexist?
4145	How did Charlemagne reform the church?
1941	How are the state department's expenditures audited?
1118	How did Einstein become employed by a patent office?
3487494	How can I be on the rewalworld show?
3527367	Why have the Jews been  so hated and persecuted throughout history?
1696	What cause the rapid growth of the Library of Congress post Civil War?
1504308	why shouldn't the government ban smoking in public places?
1359	How did Belarus gain independence?
1266	Under the Koppen climate classification, how do we classify a Mediterranean climate?
2530	What are the difficulties in determining whether a protected area is successfully aiding the environment?
